customer_id,age,gender,marital_status,city_tier,occupation,life_stage,annual_income,relationship_tenure_months,segment,fd_balance,fd_count,fd_avg_tenor_months,rd_balance,sb_balance,aqb,balance_gt_10l_flag,num_products,num_accounts,has_demat,demat_balance,has_loan,loan_outstanding,debit_txn_count_12m,credit_txn_count_12m,debit_txn_value_12m,credit_txn_value_12m,avg_monthly_txn_count,digital_txn_ratio,cibil_score,delinquency_flag,complaint_count_12m,nrv_12m,holds_3p_insurance,holds_wealth_product,has_real_feedback,feedback_channel,feedback_text,feedback_sentiment,feedback_signal,feedback_date,is_fd_base,is_eligible,cross_sell_flag,cross_sell_product,propensity_score
CUST-100103,23,F,Single,Tier-2,Self-Employed,Young-Earner,1176500,25,Preferred,13150300,3,18,0,1990600,1196400,1,5,4,0,0,1,4096200,57,46,178700,302000,4.89,0.538,799,0,0,4577900,1,0,0,,,,,,1,0,0,,0.01
CUST-100104,35,M,Married,Tier-1,Business,Family-Builder,2420600,117,Classic,4890200,2,24,0,1122000,1177800,1,3,3,0,0,0,0,511,228,2259300,1446800,34.42,0.445,881,0,0,1874200,0,1,0,,,,,,1,0,0,,0.01
CUST-100105,23,F,Single,Tier-2,Professional,Young-Earner,824300,58,Classic,4549900,3,36,140500,649900,708000,1,6,5,0,0,1,4229800,241,142,1982600,3006600,19.26,0.646,782,0,0,1566400,0,0,0,,,,,,1,1,0,,0.5567
CUST-100106,49,M,Married,Tier-2,Business,Peak-Earner,985500,15,Classic,2648200,2,24,0,767500,661700,1,3,3,0,0,0,0,221,174,946100,2758300,21.32,0.62,780,0,1,1086900,1,0,1,SMS,Complaint about incorrect service charge; amount reversed.,negative,service_issue,2025-10-03,1,0,0,,0.01
CUST-100107,37,M,Married,Tier-3,Professional,Family-Builder,771600,101,Preferred,340100,2,24,0,149000,151000,0,4,3,0,0,1,3250000,289,177,1407200,1997100,25.62,0.965,771,0,0,162300,0,0,1,Complaint,Called to update registered mobile number.,neutral,neutral,2025-08-27,0,0,0,,0.01
CUST-100108,35,M,Married,Tier-1,Business,Family-Builder,300000,140,Preferred,2927900,2,24,221000,606400,551900,1,5,5,1,1090600,0,0,191,122,707600,2725700,18.79,0.629,772,0,0,1474400,0,0,0,,,,,,1,1,0,,0.6468
CUST-100109,38,M,Married,Tier-1,Professional,Family-Builder,1849100,240,Preferred,1027300,2,60,132400,441400,385500,1,5,5,1,343600,0,0,211,115,1756700,2895300,19.64,0.915,826,0,0,606500,0,0,0,,,,,,1,1,0,,0.5413
CUST-100110,33,F,Married,Tier-1,Self-Employed,Family-Builder,672000,216,Classic,105100,2,18,0,8000,7500,0,5,4,1,1955200,1,4987300,101,65,232600,730100,7.62,0.719,761,0,0,717300,0,0,0,,,,,,0,0,0,,0.01
CUST-100111,47,F,Married,Tier-3,Self-Employed,Peak-Earner,650900,180,Classic,4711600,3,18,0,371700,345300,1,5,4,0,0,1,5053600,175,102,1924300,740900,18.09,0.971,674,0,0,1486500,0,0,0,,,,,,1,1,0,,0.5602
CUST-100112,57,M,Married,Tier-1,Professional,Pre-Retiree,1073900,168,Classic,296800,2,60,0,128800,145700,0,3,3,0,0,0,0,146,63,449800,663300,15.89,0.479,733,0,0,141100,0,0,1,Outbound,Wanted to know how to generate regular income after retiring next year.,positive,retirement_intent,2025-07-30,0,0,0,,0.01
CUST-100113,52,F,Married,Tier-1,Business,Peak-Earner,1437100,89,Preferred,2232900,3,12,154700,251100,229100,1,5,5,0,0,0,0,466,342,1081800,8268600,34.91,0.728,725,0,0,738200,0,0,1,InboundCall,Called to update registered mobile number.,neutral,neutral,2025-12-04,1,1,0,,0.4636
CUST-100114,25,M,Married,Tier-1,Business,Young-Earner,1670600,227,Preferred,182300,1,12,0,158600,110300,0,3,3,1,883900,0,0,120,58,430300,1364200,12.9,0.537,785,0,0,431800,0,0,1,VOC,Requested a duplicate account statement via SMS.,neutral,neutral,2025-08-12,0,0,0,,0.01
CUST-100115,68,M,Married,Tier-3,Retired,Retiree,966900,40,Preferred,3268200,2,36,152500,281100,233700,1,5,5,1,740300,0,0,181,120,1459400,2956400,18.72,0.696,861,0,0,1300700,0,0,0,,,,,,1,1,0,,0.5677
CUST-100116,55,M,Married,Tier-2,Professional,Pre-Retiree,447500,151,Classic,813100,2,12,0,230800,127900,0,3,3,0,0,0,0,247,198,1170900,3979400,20.48,0.516,781,0,0,331500,1,0,0,,,,,,0,0,0,,0.01
CUST-100117,45,M,Married,Tier-2,Business,Peak-Earner,771000,194,Classic,2703500,3,18,0,572600,328300,1,5,4,0,0,1,4594900,281,219,922700,2208400,27.88,0.153,776,0,0,1014700,0,0,1,Outbound,Asked over SMS for details on a family floater plan after a relative's hospitalisation.,positive,protection_intent,2026-06-22,1,1,0,,0.7629
CUST-100118,35,F,Married,Tier-1,Self-Employed,Family-Builder,1520900,148,Classic,4420900,2,24,0,397300,373300,1,5,4,1,1846800,1,1065500,170,103,546000,552900,12.22,0.345,797,0,0,2063000,0,0,0,,,,,,1,1,0,,0.6597
CUST-100119,59,F,Married,Tier-2,Self-Employed,Pre-Retiree,1274100,184,Preferred,6378100,3,12,259600,1415100,1383400,1,6,6,1,2390100,0,0,224,165,1210800,2717500,23.17,0.521,816,0,0,3259200,0,0,1,SMS,Requested a portfolio review and information on mutual fund options.,positive,wealth_intent,2025-11-30,1,1,0,,0.9296
CUST-100120,42,M,Married,Tier-1,Salaried,Peak-Earner,1501000,129,Classic,3257900,2,36,0,279300,277000,1,3,3,0,0,0,0,116,75,382500,1096200,9.0,0.627,731,0,0,1037900,0,1,0,,,,,,1,0,0,,0.01
CUST-100121,50,M,Married,Tier-1,Professional,Peak-Earner,2258600,64,Classic,579200,1,24,340300,8000,6000,0,5,4,1,1809300,1,1732100,129,80,860300,728800,12.34,0.653,719,0,0,799000,1,1,0,,,,,,0,0,0,,0.01
CUST-100122,53,M,Married,Tier-2,Salaried,Peak-Earner,835500,107,Preferred,1314300,2,18,0,309100,354200,1,4,3,0,0,1,430000,203,143,1295100,2597500,16.02,0.664,790,0,1,507100,0,0,0,,,,,,1,1,0,,0.4093
CUST-100123,37,F,Married,Tier-1,Professional,Family-Builder,2110800,130,Preferred,3621400,3,24,345800,496700,441700,1,5,5,0,0,0,0,215,105,1150000,1297800,20.29,0.722,803,0,0,1237500,0,1,1,InboundCall,Called to ask whether the bank offers a health policy that covers dependent parents.,positive,protection_intent,2025-07-01,1,0,0,,0.01
CUST-100124,57,M,Married,Tier-1,Salaried,Pre-Retiree,1154000,34,Classic,97000,1,60,0,8000,6000,0,3,3,1,1176200,0,0,249,199,2099800,3093800,27.26,0.541,743,0,0,442400,1,1,1,Complaint,Discussed retirement planning; asked about pension and annuity products.,positive,retirement_intent,2026-05-09,0,0,0,,0.01
CUST-100125,31,F,Married,Tier-3,Salaried,Young-Earner,499500,91,Preferred,4060300,2,12,0,559200,440300,1,3,3,0,0,0,0,350,294,1715700,6823500,29.95,0.942,797,0,2,1388500,0,0,1,VOC,Enquired about alternatives to fixed deposit as rates have dropped this year.,neutral,yield_fatigue,2025-12-03,1,1,1,ULIP,0.7254
CUST-100126,43,F,Married,Tier-2,Self-Employed,Peak-Earner,1097000,101,Imperia,957100,2,24,138800,170200,136300,0,4,4,0,0,0,0,269,118,949800,1653100,20.75,0.514,765,0,0,344600,1,1,0,,,,,,0,0,0,,0.01
CUST-100127,55,M,Married,Tier-3,Salaried,Pre-Retiree,300000,36,Classic,4389900,3,36,18300,635000,354000,1,6,6,1,1532600,0,0,217,167,846000,2653400,18.66,0.762,624,1,1,2051300,0,0,0,,,,,,1,0,0,,0.01
CUST-100128,52,M,Single,Tier-2,Salaried,Peak-Earner,423800,67,Classic,3286800,3,60,0,433800,387300,1,4,4,0,0,0,0,207,114,1297700,645300,16.93,0.5,721,0,1,1115500,0,0,0,,,,,,1,1,0,,0.5531
CUST-100129,26,M,Single,Tier-1,Business,Young-Earner,1678700,118,Classic,5350600,4,24,0,1054500,804100,1,7,6,1,1640800,1,4767600,291,227,2997400,5334700,21.32,0.761,683,0,1,2547000,1,0,0,,,,,,1,0,0,,0.01
CUST-100130,40,M,Married,Tier-1,Business,Family-Builder,1357800,54,Preferred,3849400,2,24,111600,514100,297400,1,4,4,0,0,0,0,307,201,2019200,2318800,30.06,0.769,890,0,0,1309200,0,0,1,Complaint,Enquired about alternatives to fixed deposit as rates have dropped this year.,neutral,yield_fatigue,2025-09-21,1,1,0,,0.9457
CUST-100131,33,M,Married,Tier-1,Self-Employed,Family-Builder,1752300,126,Classic,560800,2,24,140600,8000,8000,0,6,5,1,2169600,1,4414100,165,82,936800,2052700,15.74,0.378,871,0,0,920000,0,0,0,,,,,,0,0,0,,0.01
CUST-100132,40,M,Married,Tier-2,Salaried,Family-Builder,791500,231,Preferred,6114600,4,18,232200,1123200,898800,1,7,6,0,0,1,1439000,124,66,1186200,1000000,8.73,0.762,850,0,0,2217500,0,0,0,,,,,,1,1,0,,0.72
CUST-100133,56,M,Married,Tier-1,Self-Employed,Pre-Retiree,2055100,100,Classic,5901200,4,24,233000,924200,985400,1,6,6,0,0,0,0,247,106,2704900,793000,16.95,0.67,883,0,0,2068200,0,0,0,,,,,,1,1,0,,0.6887
CUST-100134,51,M,Married,Tier-2,Self-Employed,Peak-Earner,996400,221,Imperia,957700,1,12,0,252800,197400,0,3,3,1,185700,0,0,355,207,1837100,5031100,24.48,0.99,823,0,0,446900,0,0,0,,,,,,0,0,0,,0.01
CUST-100135,27,M,Married,Tier-1,Business,Young-Earner,1780800,185,Classic,850000,2,24,88600,292700,333200,0,5,4,0,0,1,1488800,175,95,546400,1208500,16.98,0.909,719,0,1,369700,0,0,0,,,,,,0,0,0,,0.01
CUST-100136,39,F,Married,Tier-1,Professional,Family-Builder,1663200,48,Classic,3239000,2,18,0,346000,218700,1,3,3,0,0,0,0,260,170,1457300,3900800,22.98,0.703,756,0,0,1062600,0,0,0,,,,,,1,1,0,,0.6173
CUST-100137,47,M,Married,Tier-1,Professional,Peak-Earner,1732700,212,Classic,6346700,3,60,147200,765200,736100,1,5,5,0,0,0,0,269,120,844900,1225800,20.67,0.579,807,0,0,2121400,0,0,0,,,,,,1,1,0,,0.6265
CUST-100138,29,M,Married,Tier-1,Self-Employed,Young-Earner,1947900,180,Preferred,3142600,3,12,0,653300,381200,1,5,4,0,0,1,2249700,37,19,140200,114500,3.29,0.645,802,0,0,1173900,0,0,1,Outbound,Requested a duplicate account statement via SMS.,neutral,neutral,2025-07-31,1,1,0,,0.4821
CUST-100139,47,M,Married,Tier-2,Professional,Peak-Earner,619100,16,Classic,6097400,4,24,340500,1163500,1291000,1,7,7,1,435100,0,0,270,109,2885700,1888800,22.95,0.884,812,0,0,2383100,0,0,0,,,,,,1,1,0,,0.7831
CUST-100140,31,M,Single,Tier-1,Professional,Young-Earner,1693400,220,Classic,1335000,1,24,243600,8000,6900,1,4,3,0,0,1,4362200,350,297,2058700,6282100,27.53,0.333,760,0,0,377400,1,0,0,,,,,,1,0,0,,0.01
CUST-100141,32,F,Married,Tier-2,Business,Family-Builder,753400,172,Preferred,8658100,3,36,0,1450100,1300100,1,6,5,1,2178800,1,1384000,168,110,1661300,1995400,12.66,0.771,800,0,0,3839400,1,1,0,,,,,,1,0,0,,0.01
CUST-100142,33,M,Married,Tier-3,Professional,Family-Builder,592700,32,Classic,2942800,2,36,0,535100,441300,1,3,3,0,0,0,0,243,160,1870900,2929400,19.02,0.826,813,0,0,1064800,0,0,0,,,,,,1,1,0,,0.6306
CUST-100143,60,M,Married,Tier-1,Business,Pre-Retiree,1239000,87,Classic,1892600,2,18,160300,253000,192900,1,4,4,0,0,0,0,322,201,882300,5217900,21.65,0.537,720,0,0,643800,1,0,1,Complaint,Discussed retirement planning; asked about pension and annuity products.,positive,retirement_intent,2026-06-06,1,0,0,,0.01
CUST-100144,56,M,Single,Tier-1,Self-Employed,Pre-Retiree,1235400,41,Imperia,5034700,3,60,109000,789500,811100,1,5,5,0,0,0,0,351,125,2208700,2491500,24.43,0.908,785,0,1,1765000,1,0,0,,,,,,1,0,0,,0.01
CUST-100145,35,M,Married,Tier-1,Self-Employed,Family-Builder,886900,124,Preferred,12729400,3,18,0,1828900,1557500,1,5,5,1,1076100,0,0,393,146,2340300,3268500,28.33,0.52,687,0,0,4763900,1,0,0,,,,,,1,0,0,,0.01
CUST-100146,64,M,Married,Tier-2,Retired,Retiree,300000,139,Preferred,3629800,3,24,243000,487600,513400,1,6,5,0,0,1,2526600,168,101,1653600,1686600,17.59,0.736,799,0,0,1235800,1,1,0,,,,,,1,0,0,,0.01
CUST-100147,49,M,Married,Tier-3,Salaried,Peak-Earner,1071600,62,Classic,503000,2,12,0,125800,141700,0,4,3,0,0,1,348400,325,150,3248300,2408900,25.96,0.646,724,0,0,197400,0,0,0,,,,,,0,0,0,,0.01
CUST-100148,42,M,Married,Tier-1,Professional,Peak-Earner,718400,84,Classic,8774000,4,18,235600,1158500,917500,1,7,7,1,212200,0,0,314,197,1547200,2951600,24.84,0.735,863,0,0,3052300,0,0,0,,,,,,1,1,0,,0.8252
CUST-100149,51,M,Single,Tier-1,Self-Employed,Peak-Earner,1544000,18,Preferred,924100,1,18,0,8000,6900,0,3,2,0,0,1,1087100,286,199,2263900,3786600,20.22,0.688,822,0,0,262300,0,0,0,,,,,,0,0,0,,0.01
CUST-100150,40,F,Married,Tier-1,Self-Employed,Family-Builder,1565100,64,Preferred,4769400,3,60,142800,608200,496000,1,5,5,0,0,0,0,107,49,265100,425700,10.33,0.906,712,0,0,1609100,1,1,0,,,,,,1,0,0,,0.01
CUST-100151,44,F,Married,Tier-3,Salaried,Peak-Earner,1090800,184,Imperia,415500,1,12,166400,189900,134700,0,4,3,0,0,1,2368000,272,161,823500,2830400,21.13,0.783,797,0,0,201800,0,0,0,,,,,,0,0,0,,0.01
CUST-100152,44,F,Married,Tier-1,Self-Employed,Peak-Earner,1296600,139,Imperia,2946500,2,18,434000,239400,140100,1,4,4,0,0,0,0,225,120,996600,1127700,17.5,0.989,745,0,0,932800,0,0,0,,,,,,1,1,0,,0.6194
CUST-100153,59,M,Married,Tier-1,Professional,Pre-Retiree,1839000,64,Preferred,1690500,1,24,0,456800,357100,1,4,3,1,1686800,1,807200,414,215,1091000,1568800,37.8,0.99,705,0,0,1269300,1,0,1,VOC,Requested a portfolio review and information on mutual fund options.,positive,wealth_intent,2025-08-06,1,0,0,,0.01
CUST-100154,23,F,Married,Tier-2,Business,Young-Earner,319400,96,Classic,2516800,3,24,276100,118000,77100,1,5,5,0,0,0,0,292,160,1362900,2966200,20.15,0.935,688,0,0,757800,1,0,0,,,,,,1,0,0,,0.01
CUST-100155,40,M,Married,Tier-1,Professional,Family-Builder,1921000,239,Preferred,3414400,3,36,0,950200,559700,1,4,4,0,0,0,0,324,260,1719700,1888300,32.31,0.765,841,0,0,1383600,1,0,1,Complaint,Requested a portfolio review and information on mutual fund options.,positive,wealth_intent,2026-03-17,1,0,0,,0.01
CUST-100156,41,M,Married,Tier-1,Self-Employed,Family-Builder,945000,68,Preferred,88400,2,18,0,69800,57900,0,3,3,0,0,0,0,327,266,1752200,2031500,22.78,0.349,727,0,0,56200,0,0,1,Complaint,Requested a portfolio review and information on mutual fund options.,positive,wealth_intent,2025-11-10,0,0,0,,0.01
CUST-100157,30,F,Married,Tier-1,Professional,Young-Earner,821000,198,Preferred,5024800,3,36,0,787000,866600,1,4,4,0,0,0,0,68,39,268500,474900,5.15,0.99,870,0,1,1761100,0,1,0,,,,,,1,0,0,,0.01
CUST-100158,49,F,Married,Tier-1,Business,Peak-Earner,1990800,184,Preferred,2217700,3,18,347700,554500,517200,1,5,5,0,0,0,0,50,22,531200,517400,4.51,0.424,735,0,0,870500,0,0,0,,,,,,1,1,0,,0.5062
CUST-100159,52,M,Married,Tier-1,Self-Employed,Peak-Earner,992600,103,Classic,3963600,3,18,0,769000,762600,1,5,5,1,1962400,0,0,155,116,1119800,1268400,12.5,0.747,718,0,1,2142700,0,0,0,,,,,,1,1,0,,0.7047
CUST-100160,41,M,Married,Tier-2,Salaried,Family-Builder,565300,119,Classic,619900,1,24,0,8000,6800,0,2,2,0,0,0,0,181,145,1668900,2801700,19.33,0.51,696,0,0,177200,1,1,0,,,,,,0,0,0,,0.01
CUST-100161,49,F,Married,Tier-1,Salaried,Peak-Earner,1057400,203,Classic,1778100,1,12,273500,42100,30900,1,3,3,0,0,0,0,303,167,857800,3129300,21.29,0.693,750,0,1,516800,0,0,0,,,,,,1,1,0,,0.5653
CUST-100162,25,F,Married,Tier-1,Salaried,Young-Earner,1581800,182,Classic,6807700,4,24,0,994000,620100,1,6,6,1,1824700,0,0,222,103,1840400,2187700,20.07,0.726,753,0,0,2992100,0,0,0,,,,,,1,1,0,,0.6436
CUST-100163,33,M,Married,Tier-2,Salaried,Family-Builder,362000,180,Preferred,196200,2,18,133400,141600,161700,0,5,5,1,1185600,0,0,146,115,1289600,2081900,9.98,0.459,698,0,0,533600,0,0,0,,,,,,0,0,0,,0.01
CUST-100164,34,F,Married,Tier-2,Salaried,Family-Builder,1056200,200,Classic,541700,2,36,0,220800,220600,0,3,3,0,0,0,0,305,201,681900,3280100,29.76,0.668,756,0,1,251000,0,0,0,,,,,,0,0,0,,0.01
CUST-100165,60,F,Married,Tier-1,Professional,Pre-Retiree,1374200,105,Classic,6284200,3,60,0,893800,876800,1,5,5,1,1209000,0,0,130,103,847100,2058500,11.17,0.99,684,0,0,2584900,0,0,0,,,,,,1,1,0,,0.6832
CUST-100166,26,F,Married,Tier-1,Business,Young-Earner,787900,28,Preferred,5797500,4,36,0,829700,900200,1,7,6,1,609000,1,397700,264,220,1414400,2473800,27.56,0.791,637,1,3,2209800,1,0,0,,,,,,1,0,0,,0.01
CUST-100167,31,F,Married,Tier-2,Salaried,Young-Earner,1341500,209,Classic,4718600,2,24,66600,706100,749100,1,5,5,1,1571500,0,0,191,124,799800,3050500,13.3,0.621,739,0,0,2189000,0,0,0,,,,,,1,1,0,,0.5503
CUST-100168,46,F,Married,Tier-2,Professional,Peak-Earner,737000,176,Preferred,5372500,3,12,0,1066300,1047100,1,5,4,0,0,1,2188500,288,190,1556200,2755300,22.49,0.985,749,0,1,1984100,0,0,0,,,,,,1,1,0,,0.7329
CUST-100169,68,F,Married,Tier-1,Retired,Retiree,2697500,228,Classic,689100,2,12,60400,20200,20200,0,6,5,1,696100,1,2274400,223,80,2401500,599800,20.48,0.703,731,0,2,445700,0,0,0,,,,,,0,0,0,,0.01
CUST-100170,47,M,Married,Tier-1,Business,Peak-Earner,2703400,90,Classic,849100,2,36,0,358200,386800,0,3,3,0,0,0,0,54,34,191400,194400,4.69,0.99,795,0,0,398900,0,0,0,,,,,,0,0,0,,0.01
CUST-100171,32,M,Married,Tier-2,Business,Family-Builder,1124500,209,Classic,4301500,3,18,399200,722900,692900,1,5,5,0,0,0,0,162,132,1397500,2685400,13.12,0.667,772,0,0,1529700,0,0,0,,,,,,1,1,0,,0.7168
CUST-100172,56,M,Married,Tier-3,Professional,Pre-Retiree,754900,138,Classic,10476800,3,24,0,1765000,2021800,1,6,5,1,1992500,1,4214300,429,289,3067800,6230600,31.76,0.354,746,0,1,4425100,1,0,0,,,,,,1,0,0,,0.01
CUST-100173,61,F,Married,Tier-3,Professional,Pre-Retiree,1167900,57,Classic,569100,2,60,334800,8000,6100,0,5,5,1,717300,0,0,156,114,1014100,1363200,14.14,0.475,838,0,0,414000,0,0,0,,,,,,0,0,0,,0.01
CUST-100174,51,M,Married,Tier-2,Salaried,Peak-Earner,1056000,71,Imperia,6296400,4,12,0,1006100,1059100,1,6,5,0,0,1,2361500,184,81,1094900,1183100,13.45,0.736,689,0,1,2215700,0,0,0,,,,,,1,1,0,,0.7104
CUST-100175,33,F,Married,Tier-1,Business,Family-Builder,1467300,22,Classic,4428500,3,36,388000,770200,559100,1,5,5,0,0,0,0,321,221,2432500,3146900,26.59,0.788,798,0,0,1586600,0,0,0,,,,,,1,1,0,,0.7854
CUST-100176,53,F,Married,Tier-1,Professional,Peak-Earner,1802400,216,Classic,1638200,2,18,0,44500,50600,1,3,3,0,0,0,0,84,71,499300,1202600,5.69,0.893,695,0,0,478700,1,1,1,Outbound,Discussed retirement planning; asked about pension and annuity products.,positive,retirement_intent,2025-07-03,1,0,0,,0.01
CUST-100177,50,M,Married,Tier-1,Business,Peak-Earner,2419400,240,Classic,3270400,3,18,0,711300,546400,1,5,4,0,0,1,4736200,224,110,995400,2464400,22.67,0.99,754,0,0,1235800,0,0,0,,,,,,1,1,0,,0.618
CUST-100178,76,M,Married,Tier-3,Retired,Retiree,1233000,199,Imperia,943000,1,36,0,302300,333800,0,3,2,0,0,1,3024400,191,66,1277000,1095600,17.57,0.705,855,0,0,400100,0,0,0,,,,,,0,0,0,,0.01
CUST-100179,46,M,Married,Tier-2,Business,Peak-Earner,1384500,103,Classic,4375700,3,12,378500,610900,544500,1,7,6,1,1821400,1,1512400,130,62,1159000,514900,10.02,0.7,792,0,1,2137600,0,0,0,,,,,,1,1,0,,0.7479
CUST-100180,42,M,Single,Tier-2,Salaried,Peak-Earner,1004300,208,Preferred,502300,2,36,0,8000,6600,0,3,3,0,0,0,0,198,150,656400,1579000,15.01,0.363,752,0,1,144200,0,0,0,,,,,,0,0,0,,0.01
CUST-100181,57,F,Married,Tier-2,Self-Employed,Pre-Retiree,616900,187,Classic,885900,1,24,0,62400,40700,0,2,2,0,0,0,0,204,147,1029300,2043200,14.27,0.597,637,0,2,276100,0,0,0,,,,,,0,0,0,,0.01
CUST-100182,40,M,Married,Tier-2,Business,Family-Builder,894000,11,Classic,5538600,4,18,306600,608800,678100,1,6,6,0,0,0,0,379,308,1119300,5226200,26.51,0.849,811,0,2,1824800,0,0,0,,,,,,1,1,0,,0.5999
CUST-100183,47,M,Married,Tier-2,Salaried,Peak-Earner,1319500,155,Classic,3146200,2,12,0,564300,448600,1,4,4,1,1646300,0,0,242,157,2349500,1098600,19.85,0.576,800,0,0,1711100,0,0,0,,,,,,1,1,0,,0.4933
CUST-100184,41,M,Married,Tier-1,Professional,Family-Builder,1159800,94,Classic,4741300,2,12,0,988800,825400,1,4,4,1,1951300,0,0,134,91,473900,1568100,9.83,0.703,780,0,0,2455500,0,1,0,,,,,,1,0,0,,0.01
CUST-100185,44,M,Single,Tier-1,Professional,Peak-Earner,2892100,166,Classic,696600,1,24,0,8000,7500,0,2,2,0,0,0,0,111,91,1017700,541900,11.0,0.605,764,0,1,198600,0,0,0,,,,,,0,0,0,,0.01
CUST-100186,53,F,Married,Tier-2,Professional,Peak-Earner,1026500,50,Classic,923700,1,36,31700,164000,182900,0,3,3,0,0,0,0,228,108,2205200,620900,16.53,0.972,837,0,0,332400,0,0,0,,,,,,0,0,0,,0.01
CUST-100187,29,F,Single,Tier-1,Professional,Young-Earner,1868500,190,Preferred,2759500,3,36,39000,188700,131300,1,5,5,0,0,0,0,160,61,496100,1206300,13.59,0.63,777,0,0,857600,0,0,0,,,,,,1,1,0,,0.325
CUST-100188,29,F,Single,Tier-3,Self-Employed,Young-Earner,899900,141,Preferred,769400,1,12,137700,231600,195900,0,3,3,0,0,0,0,120,98,735100,1563000,8.92,0.854,672,0,0,319700,0,0,0,,,,,,0,0,0,,0.01
CUST-100189,42,M,Married,Tier-1,Salaried,Peak-Earner,660900,107,Preferred,297400,1,24,365000,205300,197600,0,3,3,0,0,0,0,182,117,632800,2863000,15.66,0.588,677,0,0,175700,0,0,0,,,,,,0,0,0,,0.01
CUST-100190,35,F,Married,Tier-1,Self-Employed,Family-Builder,1183100,159,Classic,4574100,3,12,0,819100,592600,1,5,4,0,0,1,2069800,282,219,1184700,1796900,21.01,0.476,609,0,0,1649300,0,0,0,,,,,,1,1,0,,0.62
CUST-100191,30,M,Married,Tier-1,Business,Young-Earner,2882500,131,Classic,4027100,3,36,0,844200,888800,1,4,4,0,0,0,0,152,73,1343500,627700,10.35,0.607,704,0,0,1507500,0,0,0,,,,,,1,1,0,,0.559
CUST-100192,40,F,Married,Tier-1,Salaried,Family-Builder,1689700,180,Classic,4258800,3,36,260100,772100,815500,1,6,6,1,2323600,0,0,231,145,697200,3306100,17.1,0.95,731,0,0,2353200,1,0,0,,,,,,1,0,0,,0.01
CUST-100193,62,M,Married,Tier-1,Retired,Retiree,1153100,153,Classic,4096900,3,12,257000,486600,374600,1,7,6,1,224900,1,2018300,200,142,716600,3113500,16.23,0.417,803,0,0,1444800,0,0,0,,,,,,1,1,0,,0.4693
CUST-100194,64,M,Married,Tier-1,Retired,Retiree,1154400,88,Preferred,3427700,2,60,180900,345700,227000,1,5,4,0,0,1,1676900,172,141,808100,2065400,17.27,0.743,711,0,1,1115300,1,0,0,,,,,,1,0,0,,0.01
CUST-100195,24,M,Single,Tier-2,Professional,Young-Earner,1472200,211,Classic,3078500,2,24,0,555400,326800,1,4,3,0,0,1,5022400,291,105,2097000,1109800,30.98,0.99,781,0,0,1111900,1,1,0,,,,,,1,0,0,,0.01
CUST-100196,39,M,Married,Tier-1,Self-Employed,Family-Builder,634000,230,Classic,812000,2,18,0,262300,151800,0,4,3,0,0,1,1110100,128,101,889500,1436200,11.53,0.711,710,0,0,345400,0,0,0,,,,,,0,0,0,,0.01
CUST-100197,34,F,Married,Tier-1,Professional,Family-Builder,637400,126,Classic,1631700,2,12,0,311500,216200,1,4,4,1,330400,0,0,311,250,2904600,5000700,22.59,0.99,719,0,1,712700,1,1,0,,,,,,1,0,0,,0.01
CUST-100198,65,F,Married,Tier-1,Retired,Retiree,1793800,143,Preferred,6304500,3,24,306700,652400,420900,1,5,5,0,0,0,0,232,123,2296400,1912500,23.33,0.754,878,0,0,2058800,0,0,0,,,,,,1,1,0,,0.5203
CUST-100199,52,F,Married,Tier-2,Business,Peak-Earner,639200,213,Classic,1372900,2,12,307500,136500,112800,1,4,4,0,0,0,0,36,27,224300,496200,3.71,0.506,793,0,0,445800,0,0,0,,,,,,1,1,0,,0.4241
CUST-100200,43,M,Married,Tier-3,Professional,Peak-Earner,774600,171,Imperia,131000,2,24,51000,8000,7000,0,4,4,0,0,0,0,153,105,353400,1802900,13.33,0.91,803,0,0,40300,1,0,0,,,,,,0,0,0,,0.01
CUST-100201,44,M,Married,Tier-2,Self-Employed,Peak-Earner,1128800,115,Preferred,185200,2,36,0,8000,8800,0,4,3,0,0,1,199100,258,173,2317000,4012400,23.02,0.722,761,0,0,55500,0,0,0,,,,,,0,0,0,,0.01
CUST-100202,40,M,Married,Tier-1,Business,Family-Builder,1751200,135,Classic,3049400,3,60,0,136500,137200,1,4,4,0,0,0,0,250,115,738000,2298100,25.54,0.833,699,0,0,915300,1,0,0,,,,,,1,0,0,,0.01
CUST-100203,48,M,Married,Tier-1,Salaried,Peak-Earner,2286300,230,Preferred,625700,2,24,349100,8000,7400,0,6,5,1,1007300,1,1196500,99,62,456200,1117200,10.15,0.739,766,0,0,531400,0,0,0,,,,,,0,0,0,,0.01
CUST-100204,61,M,Single,Tier-2,Salaried,Pre-Retiree,816200,40,Preferred,430500,2,24,0,129300,138700,0,5,4,1,886200,1,802800,164,80,679800,513800,14.85,0.564,760,0,2,488900,0,0,0,,,,,,0,0,0,,0.01
CUST-100205,50,M,Married,Tier-2,Business,Peak-Earner,561900,216,Preferred,365500,2,36,0,8000,7800,0,4,3,0,0,1,2254900,29,24,79900,205100,3,0.763,724,0,1,105900,0,0,0,,,,,,0,0,0,,0.01
CUST-100206,58,F,Married,Tier-2,Business,Pre-Retiree,1643800,179,Classic,697400,2,18,420200,8000,6000,0,5,5,1,2139000,0,0,328,191,899200,3916500,25.0,0.603,717,0,0,947500,0,0,0,,,,,,0,0,0,,0.01
